id,SalePrice
337,157416.05593314566
342,114653.66659792971
343,174568.6238984088
347,184575.88980414666
350,331680.059667745
352,225309.14931208504
358,195539.22737294846
359,183244.5889084702
360,155117.98639724823
368,294932.50458238856
369,252958.16345932995
373,186978.25394917384
377,267393.0429048683
383,186883.15942211024
386,238318.18783631537
387,250336.47462555062
390,166363.87722951808
391,157641.04584037737
395,165049.42690023637
397,137506.76387671876
398,109896.95005398888
401,106686.74654853927
404,109327.12007349721
408,110729.81202574754
409,131107.88835068024
410,145313.4330119736
418,118613.74750826861
422,409396.9789113969
427,307335.07513592043
431,386120.91001802206
433,506959.35511869786
437,372052.0130290861
438,266752.575390931
442,331480.2091406309
447,202113.77599029892
459,308559.90968231007
460,247974.44665030524
464,177066.54826731916
465,191524.97030036218
467,180084.85369276966
468,192742.43073559672
474,174159.84972026746
480,198963.32595257272
481,206446.4280638719
483,201783.3082102972
488,178761.06453380222
492,192234.27890556227
494,175306.3707339201
499,301207.368026433
500,243158.27365879386
501,301904.7346317281
503,240137.4276207129
506,253466.69787446733
508,244408.71261120558
511,285335.5043402672
515,241218.8339960355
519,235530.37254830846
521,285294.6556692447
530,238541.86554049968
532,234545.93544211384
534,179863.60784052178
540,165215.82374575397
541,131501.28119908774
551,170456.79195967445
552,145122.5094378516
554,83466.24237601605
555,115559.52722425218
556,117187.9993661313
557,112565.25010539748
565,247583.4127917291
566,254206.4562005325
567,157351.40487719612
569,211191.6243045193
570,187376.457461419
574,214562.34797662648
575,352193.8998789862
576,204153.66955646596
577,217354.40945857065
578,199373.1321357609
583,228772.6732092877
584,229144.10451549222
585,159345.23840321653
587,215197.11061592234
593,228239.51064125058
597,208473.1783375605
598,186416.93306463995
599,153537.13310561157
600,117196.29807840269
605,165256.80145059637
607,172659.95735895532
608,143599.48887310902
611,175458.3354282647
616,117865.7474494229
625,173921.62667730995
629,152618.40642613862
630,130782.26713209599
631,141134.6388666762
640,170311.25196746935
642,151244.70977584802
643,141286.3647374993
646,102999.3140449968
647,156353.127563964
655,82893.68605270478
659,121962.02191815925
663,58074.05072158552
665,107349.89413847397
667,187020.3352319369
673,143030.32479985055
676,136433.75150268915
680,151011.04541766265
682,128308.87447916424
687,142193.1510918475
688,146200.96911864151
692,120642.34485220889
693,112294.93976197281
695,135318.9310536998
697,137953.06666721124
700,126085.76593739793
702,122780.01364694584
703,142976.53850624134
704,95194.70241920333
712,98165.70421683765
713,98172.93738953234
717,203511.0557998086
720,216750.83171398236
721,71572.5207939029
726,149889.03508022593
733,106318.07432592657
736,132162.86063407382
738,102708.53503740573
741,120986.93523934242
743,51213.41044649258
745,105121.00887302938
750,142918.02365438652
756,98752.69137119812
757,126970.73492277949
758,124104.32087268402
760,96667.65077619285
765,155426.33734621835
775,120275.69497781018
776,123292.3431619121
780,161544.65846422105
783,242431.63534165293
790,123677.56575722438
795,67325.44878219553
796,140693.1762755865
797,145317.67851538555
798,125440.25502421724
804,205626.4474604516
805,238431.0325192178
806,250194.33688133027
808,111242.9149486367
814,152114.03047122777
818,262845.2582924614
821,282525.8228761366
822,331877.7534760164
825,293612.9548970341
827,237256.1026654558
830,199258.60030604425
834,252459.9856952912
835,197450.25606879342
842,129004.6269746059
845,216643.50169203195
852,219245.00943834116
857,131767.52779201677
858,159816.3205804078
859,129629.3403721917
860,113629.05854014358
861,129434.63731160093
864,262054.37085079378
868,190275.13893975824
869,201836.80481285916
872,291822.58234070905
873,216939.15939348808
885,100865.77414873755
890,128828.02990949438
895,95212.1445286142
899,63322.76832848743
906,106123.53580208226
918,149926.20764521364
923,126780.1520120484
925,125370.16936321837
927,130199.4798210165
932,189081.63578644718
933,99932.09036462381
934,135350.76164002213
942,89776.1557550583
947,257667.25358251532
948,260713.81228911047
951,142794.80701467162
957,353610.0463972571
958,338850.65356975206
959,211336.896389275
963,197801.87385142787
967,207341.84763118147
968,350162.0896559221
971,125592.30317057403
972,151144.3231103294
976,97068.39340366815
978,78538.52998240961
979,92822.39128594864
984,104794.91491436136
986,153554.35505273982
991,219810.31686328512
996,204346.36508242108
1001,251588.31262839338
1007,197990.69369966426
1008,190909.4265652829
1009,206315.9524413698
1014,151966.61583290529
1022,231002.76952749898
1024,176126.68992121605
1027,129702.09136063505
1030,164578.59700500808
1032,156391.62133521738
1035,159446.28967113834
1042,93827.18548507075
1047,141381.96036019133
1050,110595.11828674572
1055,260244.96818699592
1059,424578.40443136933
1061,367580.57791916374
1064,462986.4660288479
1077,213176.72582179584
1081,223245.34357942647
1092,222517.84357493932
1093,188372.76209288323
1095,224240.90706764453
1099,240451.63575226231
1101,295968.6936768174
1103,311285.7793656045
1109,252709.75134329672
1112,210178.21152247227
1113,255901.24865523473
1114,246049.1880304835
1116,252169.6771186345
1117,210212.08499947886
1119,269812.56659394485
1121,228453.04078873593
1122,204220.65281043827
1125,253812.28657995563
1137,165129.86259646242
1142,206574.16722341572
1144,194265.76047590488
1145,201227.08544462404
1147,183929.3700196956
1148,197199.58697034747
1149,166862.61555735389
1150,127561.98736226291
1153,99769.64319618612
1154,108465.28210048439
1159,363751.5948624057
1161,160551.93232058725
1167,154532.39684285305
1171,288820.97389505693
1174,172687.1502515933
1188,183281.9389047057
1189,190465.9477313939
1191,152112.06925601975
1195,129296.1417648907
1199,184433.6987529403
1201,192745.34192125523
1204,183319.00354732465
1211,150462.13330376928
1214,164814.82630416946
1219,153445.6295130561
1220,60168.12471597587
1227,197623.1457585833
1229,227332.8274820297
1231,134873.0804343486
1234,226800.38701891774
1235,132456.60144356856
1239,176700.74398151133
1240,164007.12234672383
1241,169862.7710311519
1246,119366.39089950333
1249,174782.32049069073
1250,125035.48150861806
1252,116564.84100832354
1259,136418.30762748656
1267,121765.30796277539
1269,88873.98520727282
1270,136170.83368660964
1272,118567.26406444007
1274,134462.00123746035
1276,111985.6516866092
1279,141149.2496002652
1281,164658.50535750983
1286,148631.46489510045
1287,120854.83932165419
1290,76321.27373806424
1291,137990.3052085001
1297,143966.02498484173
1302,128106.2023827798
1303,50365.489727003995
1312,108096.35123606017
1315,129057.87622506384
1322,63711.39126864981
1327,102876.76170199817
1331,140302.84983767016
1333,115994.79946871633
1334,126170.14291530073
1336,111798.15782824946
1341,130086.47900945548
1344,73945.20206085237
1347,123226.62040379754
1348,146819.58799331842
1353,174006.0597022804
1355,132305.26547032464
1356,130044.78871134964
1357,162088.14409705772
1361,130111.66344282682
1364,127279.82391356582
1368,111682.56514652558
1369,101510.4099069281
1371,135602.95415844728
1373,119942.46469798249
1374,134728.22975658058
1387,118582.9202136061
1388,100936.87223806247
1392,152958.51727617608
1394,145957.59878814485
1406,146511.30050337035
1407,239766.89984493342
1408,182592.75067305018
1409,193998.60542179795
1411,171652.89910571108
1412,103035.16369014549
1413,150025.97198784797
1414,141593.05896349245
1425,246415.23661187556
1430,199961.998319348
1431,198920.1749248004
1435,228517.70345867405
1441,230990.94854808942
1444,227904.57601695255
1445,125088.24189526786
1446,145671.00660327458
1452,117311.64618216196
1453,112185.66220028744
1456,234388.300859358
1457,226947.15350964857
1460,246493.6619253665
1463,246048.3530855478
1468,218125.43507742244
1471,224597.75487392314
1474,207683.39783637764
1475,201006.14565221075
1476,205876.7848702265
1478,205529.18528441415
1482,138723.24831641707
1483,142352.89387403586
1484,140012.663415338
1485,143676.04607068573
1496,172775.07003695995
1497,146411.92646238208
1500,133701.16473596613
1506,131192.1267894623
1507,103136.66026447654
1509,128633.34700285889
1510,125720.43049887019
1513,133613.4847412577
1517,123917.45217412164
1518,180796.5270524119
1523,190364.7189169037
1524,139108.93526333774
1526,166320.09917932368
1529,219287.22553537498
1531,134580.22191365366
1535,108763.84669443294
1536,118259.0045010782
1538,348543.4612179843
1540,281944.57040610723
1543,107263.14891851522
1545,128020.22918140958
1546,124018.72610180239
1557,79922.19711826196
1558,90679.59908759779
1559,82926.35716220982
1563,243037.32323905814
1568,162445.51296274198
1571,265787.3326548513
1578,154706.72751107407
1579,207624.97264975257
1584,256107.81648491393
1586,322661.1450983028
1604,115579.51236697659
1606,131343.62627839204
1610,167013.91789462324
1611,122188.11669180346
1618,185924.79795919888
1623,189637.68641468542
1624,175878.55106853033
1628,175803.82204664312
1633,224050.25603860835
1645,166293.72659767466
1649,214078.30153952996
1652,160438.29872205507
1653,169599.79230297628
1656,147876.15990709912
1662,188514.1929844246
1668,110538.40169248643
1670,100754.18223314878
1672,105345.80269506943
1673,122783.26801025984
1674,153833.55653471118
1677,102103.90455138964
1678,110128.81772928216
1679,102098.6944584927
1685,352113.2265141227
1692,414165.17959324317
1693,300708.9687055976
1696,449863.00230757956
1709,320068.9106963071
1711,288598.03942236496
1717,183543.12540369687
1718,183550.36426585237
1721,231656.70862615833
1722,226504.4327493045
1725,281754.13891381666
1726,211529.3656817223
1730,177310.82810343461
1731,182196.83026862176
1733,196979.7243609799
1737,202983.51225848618
1746,253374.7441020755
1747,200033.99143563467
1748,202304.03359848337
1749,227499.55056012818
1760,174782.45184071825
1761,549045.6001383467
1762,335237.91129295016
1768,608266.9231370502
1769,227972.8278192811
1770,275474.850199504
1776,185951.13033522712
1781,387663.0650746061
1785,271075.6769700144
1792,214597.7287531213
1798,266595.3415825662
1812,194603.06388030926
1814,249043.81444776242
1817,148018.612070056
1818,112224.00528337804
1822,136013.6689248773
1823,114763.89676233797
1829,281399.0598964838
1838,202751.8273742004
1845,162452.3947454507
1851,186011.8345393599
1855,297501.42113135493
1856,195037.26045530706
1858,214724.54352528352
1865,203658.55772517552
1866,147717.50835464906
1867,165003.84824246957
1868,212531.90969939917
1876,139759.23178095513
1878,138414.4938431109
1879,153798.65173835264
1882,149402.19229415435
1883,116881.1132324388
1887,94482.80648291772
1895,156490.54488079553
1898,145214.38060717663
1904,56731.42970330379
1908,137597.33398120228
1917,154565.141921861
1918,114997.73626605238
1920,131120.84132120927
1922,134738.946587468
1923,150158.48875412473
1931,162673.89161336358
1935,140579.2971637744
1936,137232.6641491924
1939,118687.97154418951
1943,128107.02079336293
1944,131688.12109835434
1946,206530.28878684805
1952,98742.45983065461
1954,120628.39337315848
1958,123856.13259356137
1964,149461.2791720277
1966,136229.50531728016
1969,88428.76065288344
1977,85145.11982955647
1980,104166.0047780831
1984,108834.2808572147
1985,83094.85465005362
1988,110315.4574467085
1989,110571.16668787433
1991,138682.4832503154
1992,140181.49040505488
1997,128153.12309187878
1999,159956.01521704602
2003,107183.92283223588
2005,111446.90357278608
2010,121213.46856797814
2012,129483.21532333903
2016,128244.54109616448
2017,123758.94089987488
2022,174005.8758975313
2023,156403.55862428335
2035,135700.41406258938
2036,207733.58049587996
2040,114984.91362388445
2042,125290.9782866699
2043,87774.6418429063
2055,125828.32017836614
2056,108597.91577039352
2059,111989.4675593297
2064,117815.83714892295
2066,177881.5058475183
2070,143632.5134547258
2071,80791.87987293335
2078,246804.04833418623
2080,164855.03933473487
2085,122381.60509660159
2089,112620.28194885685
2090,182725.19626224038
2092,229530.8355800485
2094,250617.9293134602
2095,234827.47386695928
2098,349976.2847338371
2099,248886.43906408534
2103,250883.9012436779
2120,132502.33485024257
2122,180029.81427228387
2123,180511.16938720833
2134,192108.09609704057
2135,121263.36906892348
2136,137995.3503505816
2143,132872.81145587203
2145,281645.53757447586
2146,246049.74896689126
2148,201312.53546273577
2155,294912.97810177895
2156,261522.51417311694
2157,133544.9023620973
2159,211564.22145724043
2161,178153.833003634
2164,197791.1172626091
2165,178378.51342556108
2169,134082.07424050887
2171,114078.02767029649
2180,164970.4539144861
2184,124994.6881491981
2185,67187.25044716932
2188,79719.14153604925
2191,111206.52388528503
2192,95024.71281080335
2196,156570.34334621014
2198,88612.07269962953
2204,179499.8899582325
2210,137134.4485042162
2213,111009.78610701191
2215,266833.48048593005
2219,271164.2244690328
2221,245999.98236738084
2224,180539.5241330185
2228,152778.40320715954
2232,106498.21091718946
2239,114164.0316910799
2246,245936.05994362847
2247,242660.7611680041
2249,153879.83716965318
2251,186107.8442228782
2254,138984.9414627618
2256,228054.19497998495
2259,232586.0106394525
2263,257828.1792472787
2266,213693.44484381343
2271,181691.08752959067
2274,192233.01856147184
2275,311957.7730380115
2280,135756.75675190514
2281,135855.7206125517
2291,79648.52440749675
2292,159452.50947042328
2295,207133.58645091564
2297,111587.72612962352
2299,121057.55146070386
2302,123176.97372274123
2303,128080.68820880033
2304,111951.33249019379
2308,170472.06971160058
2312,225103.38731664553
2314,170332.86809497225
2315,176657.669710677
2316,191854.6470058563
2320,228592.34007825737
2321,291538.1244137829
2322,242049.94597731446
2325,171158.29658553723
2336,377913.8203995326
2340,299164.7456599033
2341,303134.8015033756
2342,380291.2246336105
2345,251861.03584035777
2346,189053.34898152246
2347,166868.74179448775
2354,274141.97712200525
2357,188465.11085209416
2359,147756.83349769152
2360,139216.99325762785
2361,97980.80734267476
2362,88431.9965715347
2366,117307.20095082003
2367,91954.34835489675
2370,110895.39477968604
2373,93664.28178342732
2376,123548.44391274727
2378,144141.05968577947
2382,262589.6913388898
2387,305292.26736662455
2392,348234.57823333837
2395,337900.82451815554
2396,373584.5035036459
2397,269962.11311169324
2399,346141.2314743261
2401,408853.4910082539
2402,290374.116268374
2407,195156.4889196028
2411,189651.72738693023
2414,225763.63833684742
2418,275696.2599672219
2419,180188.93955485112
2424,168251.8726053896
2427,176588.0209828522
2430,221398.36655103648
2439,209007.9681779381
2441,236787.2698133143
2442,225786.48454556506
2446,497464.1294021907
2447,375165.32190475863
2452,312685.9284705455
2457,349101.4764171779
2458,270623.25902209006
2462,401146.427625994
2465,195098.05809994024
2467,198960.46774910387
2473,142976.59988665953
2478,176279.25056579913
2479,176326.66762469674
2482,166456.8457378951
2485,108399.59750247444
2488,124744.7376894407
2494,124812.80065370027
2500,254452.37994771398
2509,150555.59145858642
2512,179234.43404881997
2514,159533.9484292204
2515,193244.27858222273
2516,236298.0101275636
2518,175174.46243420546
2519,191775.80778646853
2520,177896.8396046393
2527,165586.63643144592
2532,131918.4832849937
2538,126258.54108467851
2539,144992.4513541903
2543,108533.9223270391
2551,145997.23573446274
2554,123875.59902170379
2555,111500.42465834387
2557,85500.86081289756
2561,132419.14347530887
2563,148665.3086243572
2564,143795.8698963145
2570,114420.6021035689
2571,286820.4489302305
2576,151752.8253746581
2582,131886.73454031348
2584,150484.451845565
2587,120343.5598132668
2589,134189.87917497873
2591,203703.55145859622
2597,114373.72629247613
2602,159375.52196600204
2605,148828.2994844345
2610,188754.92999602354
2611,145558.26424729347
2614,129519.07880876662
2616,198401.06102146438
2617,142075.2809193615
2620,132076.0157440462
2623,83242.20231090799
2631,144863.56720315132
2638,134269.99864410592
2639,102562.95060703777
2645,107983.08523962258
2647,95047.93321889701
2648,129379.37602193689
2650,116047.2966469893
2652,118411.99680287694
2656,119758.22621758256
2658,132388.16297566818
2661,172972.71470214208
2665,157884.3415227121
2673,152212.0362129368
2678,90819.32948553556
2679,94091.7451860064
2680,61770.82557061958
2685,106132.20067467872
2695,123672.02594030337
2698,111854.59045798989
2700,169630.66761595503
2706,129805.74438497692
2708,157625.11384292907
2709,142859.48140145163
2711,141424.27781968113
2718,169702.06204098967
2719,166812.6764960948
2721,170839.8730551439
2725,162098.8348372589
2726,240892.33652586417
2732,214827.81653160014
2733,132012.1382207711
2739,189052.33781228532
2747,185949.59385794087
2751,224207.13774152898
2754,196038.26889680835
2755,233534.28959152443
2756,198847.9051742287
2758,241053.65267900305
2763,192956.4997889683
2764,245791.40413550666
2765,184330.58933645586
2766,161855.6340524127
2768,171498.37738175777
2781,218879.20821058773
2784,165351.42902077443
2785,135048.43956036685
2786,120492.45046558462
2796,223775.82600921305
2797,281668.397249127
2801,251567.36130173836
2805,250817.68211564468
2806,205806.84795444386
2812,195470.4983115724
2817,132437.48218737356
2822,138339.9385686436
2825,252206.30627352453
2828,133832.34777770538
2831,141855.36625462395
2843,114241.61953290254
2845,117423.68555536355
2847,152136.87540718893
2855,159791.37602207693
2856,140982.42990464307
2859,144931.9471272866
2865,207493.65371687894
2867,169910.22031296074
2869,199302.65035152232
2870,210046.54054511577
2874,135981.45902713743
2876,74281.69911540781
2889,147343.6674356783
2892,298354.62121929694
2895,241556.66493349973
2898,216907.70048644827
2901,317982.6746484046
2902,326919.92379468796
2908,125026.2361546982
2909,115168.59821007328
2916,153207.09352291338
2917,94774.58752541878
2919,77491.83191750017
2921,85456.19163184363
2922,186506.80803219945
2925,167751.42452379465
2928,118882.18286366979
